"","firstname","lastname","year","sex","count"
"21547","GABRIELA","ALEXA",2015,"F",1
"21548","GABRIELA","ALEXANDRA",2015,"F",3
"21549","GABRIELA","ANAIS",2015,"F",1
"21550","GABRIELA","ANDREA",2015,"F",2
"21551","GABRIELA","ANETH",2015,"F",1
"21552","GABRIELA","ANNETH",2015,"F",1
"21553","GABRIELA","ARLYN",2015,"F",1
"21554","GABRIELA","AYLEEN",2015,"F",1
"21555","GABRIELA","AYMETH",2015,"F",1
"21556","GABRIELA","BELEN",2015,"F",1
"21557","GABRIELA","CAROLINA",2015,"F",1
"21558","GABRIELA","CECIBEL",2015,"F",1
"21559","GABRIELA","DEL CARMEN",2015,"F",3
"21560","GABRIELA","DEL PILAR",2015,"F",2
"21561","GABRIELA","DENIS",2015,"F",1
"21562","GABRIELA","DENISSE",2015,"F",1
"21563","GABRIELA","EDITH",2015,"F",1
"21564","GABRIELA","ELENA",2015,"F",1
"21565","GABRIELA","ELIAN",2015,"F",1
"21566","GABRIELA","ELISA",2015,"F",1
"21567","GABRIELA","ELIZABETH",2015,"F",2
"21568","GABRIELA","EMIRIAN",2015,"F",1
"21569","GABRIELA","ENITH",2015,"F",1
"21570","GABRIELA","ENLISSA",2015,"F",1
"21571","GABRIELA","ESTEFANY",2015,"F",2
"21572","GABRIELA","ESTEPHANIE",2015,"F",1
"21573","GABRIELA","ESTER",2015,"F",1
"21574","GABRIELA","ESTHER",2015,"F",2
"21575","GABRIELA","EYLEEN",2015,"F",1
"21576","GABRIELA","GISEL",2015,"F",1
"21577","GABRIELA","GISSEL",2015,"F",1
"21578","GABRIELA","GUADALUPE",2015,"F",1
"21579","GABRIELA","INÉS",2015,"F",1
"21580","GABRIELA","ISABEL",2015,"F",9
"21581","GABRIELA","ISABELLE",2015,"F",1
"21582","GABRIELA","ITZEL",2015,"F",3
"21583","GABRIELA","IZABELL",2015,"F",1
"21584","GABRIELA","JAELLYS",2015,"F",1
"21585","GABRIELA","JAZMIN",2015,"F",1
"21586","GABRIELA","JOAN",2015,"F",1
"21587","GABRIELA","JOVINA",2015,"F",1
"21588","GABRIELA","KARIANYS",2015,"F",1
"21589","GABRIELA","LEILANI",2015,"F",1
"21590","GABRIELA","LINETH",2015,"F",3
"21591","GABRIELA","LINEYDIS",2015,"F",1
"21592","GABRIELA","LISBETH",2015,"F",2
"21593","GABRIELA","LOURDES",2015,"F",2
"21594","GABRIELA","LUCCIA",2015,"F",1
"21595","GABRIELA","LUCIA",2015,"F",5
"21596","GABRIELA","LUCÍA",2015,"F",1
"21597","GABRIELA","LYDIETH",2015,"F",1
"21598","GABRIELA","MADELINE",2015,"F",1
"21599","GABRIELA","MARÍA",2015,"F",3
"21600","GABRIELA","MARIE",2015,"F",2
"21601","GABRIELA","MASSIEL",2015,"F",1
"21602","GABRIELA","MELISSA",2015,"F",1
"21603","GABRIELA","MICHEL",2015,"F",1
"21604","GABRIELA","MICHELL",2015,"F",1
"21605","GABRIELA","MICHELLE",2015,"F",5
"21606","GABRIELA","MILAGROS",2015,"F",4
"21607","GABRIELA","NAZARETH",2015,"F",2
"21608","GABRIELA","NICOLE",2015,"F",3
"21609","GABRIELA","NICOLLE",2015,"F",1
"21610","GABRIELA","NIKOLE",2015,"F",1
"21611","GABRIELA","NINEL",2015,"F",1
"21612","GABRIELA","PAOLA",2015,"F",2
"21613","GABRIELA","PAULETH",2015,"F",1
"21614","GABRIELA","PAULLET",2015,"F",1
"21615","GABRIELA","RACHELL",2015,"F",1
"21616","GABRIELA","ROSMERY",2015,"F",1
"21617","GABRIELA","SABED",2015,"F",1
"21618","GABRIELA","SARAI",2015,"F",1
"21619","GABRIELA","SARAY",2015,"F",2
"21620","GABRIELA","SEICHEL",2015,"F",1
"21621","GABRIELA","SHADDAY",2015,"F",1
"21622","GABRIELA","SHERLYANIS",2015,"F",1
"21623","GABRIELA","SILVETH",2015,"F",1
"21624","GABRIELA","SOFIA",2015,"F",6
"21625","GABRIELA","SOFÍA",2015,"F",6
"21626","GABRIELA","SOPHIA",2015,"F",2
"21627","GABRIELA","STEPHANIE",2015,"F",1
"21628","GABRIELA","STEPHANY",2015,"F",1
"21629","GABRIELA","TETZEL",2015,"F",1
"21630","GABRIELA","VALENTINA",2015,"F",1
"21631","GABRIELA","VANESSA",2015,"F",1
"21632","GABRIELA","VICTORIA",2015,"F",8
"21633","GABRIELA","YAEL",2015,"F",1
"21634","GABRIELA","YANETH",2015,"F",1
"21635","GABRIELA","YARELIS",2015,"F",1
"21636","GABRIELA","YASIEL",2015,"F",1
"21637","GABRIELA","YASLIN",2015,"F",1
"21638","GABRIELA","YASSIEL",2015,"F",1
"21639","GABRIELA","YESIBEL",2015,"F",1
"21640","GABRIELA","YIBELIS",2015,"F",1
"21641","GABRIELA","YIMARIS",2015,"F",1
"21642","GABRIELA","YIRELKIS",2015,"F",1
"21643","GABRIELA","YOANIS",2015,"F",1
"21644","GABRIELA","YOHANY",2015,"F",1
"21645","GABRIELA","YOLANDA",2015,"F",1
"21646","GABRIELA","YORDANIS",2015,"F",1
"21647","GABRIELA","YSABEL",2015,"F",1
"21648","GABRIELA","ZULEIMYS",2015,"F",1
"21649","GABRIELIS","LETIZIA",2015,"F",1
"21650","GABRIELIS","MARLENI",2015,"F",1
"21651","GABRIELIZ","SOPHIA",2015,"F",1
"21652","GABRIELLA","-",2015,"F",1
"21653","GABRIELLA","ALEJANDRA",2015,"F",1
"21654","GABRIELLA","SOFÍA",2015,"F",1
"21655","GABRIELLA","SOPHIA",2015,"F",1
"21656","GABRIELLA","VICTORIA",2015,"F",1
"21657","GABRIELLE","-",2015,"F",1
"21658","GABRIELLE","ALAYNHA",2015,"F",1
"21659","GABRIELLE","MARIE",2015,"F",1
"21660","GABRIELLIS","SACHEL",2015,"F",1
"21661","GABRIELLYS","MYASIA",2015,"F",1
"21662","GABRIELYS","ESTHER",2015,"F",1
"21663","GABRIELYS","IVETH",2015,"F",1
"21664","GABRIELYS","LIDIANIS",2015,"F",1
"21665","GABRIELYS","MYLEN",2015,"F",1
"21666","GABRIELYS","NAZARETH",2015,"F",1
"21667","GABRIELYS","SHADDAY",2015,"F",1
"21668","GABRIELYS","YOSIBETH",2015,"F",1
"21669","GABRYELA","JAISSEL",2015,"F",1
"21670","GABSUS","ALIS",2015,"F",1
"21671","GABY","CECIBEL",2015,"F",1
"21672","GABY","ISABELLA",2015,"F",1
"21673","GADIEL","-",2015,"M",1
"21674","GADIEL","ABISA’",2015,"M",2
"21675","GADIEL","AHMED",2015,"M",1
"21676","GADIEL","ANTONIO",2015,"M",1
"21677","GADIEL","ARMANDO",2015,"M",1
"21678","GADIEL","ELEAZAR",2015,"M",1
"21679","GADIEL","FRANCISCO",2015,"M",1
"21680","GADIEL","GABRIEL",2015,"M",1
"21681","GADIEL","ISAAC",2015,"M",1
"21682","GADIEL","JOSIMAR",2015,"M",1
"21683","GADIEL","JOSSIER",2015,"M",1
"21684","GADIEL","ORIEL",2015,"M",1
"21685","GADIELIS","NICOLE",2015,"F",1
"21686","GADIER","JOSÈ",2015,"M",1
"21687","GAEL","-",2015,"M",5
"21688","GAEL","ABDEL",2015,"M",1
"21689","GAEL","ABDIEL",2015,"M",1
"21690","GAEL","ADOLFO",2015,"M",2
"21691","GAEL","ALAIN",2015,"M",1
"21692","GAEL","ALBERTO",2015,"M",3
"21693","GAEL","ALEJANDRO",2015,"M",3
"21694","GAEL","ALESSANDRO",2015,"M",2
"21695","GAEL","ALEXANDER",2015,"M",4
"21696","GAEL","ALEXIS",2015,"M",1
"21697","GAEL","ALONSO",2015,"M",1
"21698","GAEL","AMITH",2015,"M",1
"21699","GAEL","ANDRES",2015,"M",4
"21700","GAEL","ANDRÉS",2015,"M",2
"21701","GAEL","ANEL",2015,"M",1
"21702","GAEL","ANTONIO",2015,"M",8
"21703","GAEL","ARIEL",2015,"M",1
"21704","GAEL","ARTURO",2015,"M",1
"21705","GAEL","AXEL",2015,"M",2
"21706","GAEL","AYMAR",2015,"M",1
"21707","GAEL","CALEB",2015,"M",1
"21708","GAEL","DE JESŒS",2015,"M",1
"21709","GAEL","DYLAN",2015,"M",2
"21710","GAEL","DYLÁN",2015,"M",1
"21711","GAEL","EFRAHIM",2015,"M",1
"21712","GAEL","ELIÁN",2015,"M",1
"21713","GAEL","ELIAS",2015,"M",1
"21714","GAEL","EL’AS",2015,"M",1
"21715","GAEL","ELIECER",2015,"M",1
"21716","GAEL","EMANUEL",2015,"M",1
"21717","GAEL","EMIR",2015,"M",1
"21718","GAEL","ENOC",2015,"M",1
"21719","GAEL","ENRIQUE",2015,"M",3
"21720","GAEL","ERNESTO",2015,"M",1
"21721","GAEL","ESTEBAN",2015,"M",2
"21722","GAEL","GABRIEL",2015,"M",2
"21723","GAEL","HASMETH",2015,"M",1
"21724","GAEL","HERACLIDES",2015,"M",1
"21725","GAEL","ISAAC",2015,"M",1
"21726","GAEL","ISA’",2015,"M",2
"21727","GAEL","JACOB",2015,"M",1
"21728","GAEL","JAFETH",2015,"M",1
"21729","GAEL","JELIAS",2015,"M",1
"21730","GAEL","JESŒS",2015,"M",1
"21731","GAEL","JOSÉ",2015,"M",1
"21732","GAEL","JOSUÉ",2015,"M",1
"21733","GAEL","LEONEL",2015,"M",1
"21734","GAEL","MOISÉS",2015,"M",3
"21735","GAEL","NATHANAEL",2015,"M",1
"21736","GAEL","OMAR",2015,"M",1
"21737","GAEL","RICARDO",2015,"M",1
"21738","GAEL","ROBERTO",2015,"M",1
"21739","GAEL","ROLANDO",2015,"M",1
"21740","GAEL","RONALDO",2015,"M",1
"21741","GAEL","SAMIR",2015,"M",1
"21742","GAEL","SANTIAGO",2015,"M",1
"21743","GAEL","SEBASTIAN",2015,"M",1
"21744","GAEL","SEBÁSTIAN",2015,"M",1
"21745","GAEL","STEPHAN",2015,"M",1
"21746","GAEL","THOMÁS",2015,"M",1
"21747","GAEL","YAIR",2015,"M",1
"21748","GAEL","YASIR",2015,"M",1
"21749","GAEL","YASSID",2015,"M",1
"21750","GAŽL","SEBÁSTIAN",2015,"M",1
"21751","GAELL","ALEXANDER",2015,"M",1
"21752","GAELL","EL’AS",2015,"M",1
"21753","GAELL","GREGORIO",2015,"M",1
"21754","GAELLYS","DANEIBIS",2015,"F",1
"21755","GAGNER","NEFTALY",2015,"M",1
"21756","GAHEL","JOEL",2015,"M",1
"21757","GAHEL","SAID",2015,"M",1
"21758","GAHEL","SAIM",2015,"M",1
"21759","GAIL","SAMIRAH",2015,"F",1
"21760","GALBIS","ISAIAS",2015,"M",1
"21761","GALEB","NETNIEL",2015,"M",1
"21762","GALENIS","GISELL",2015,"F",1
"21763","GALETH","ENRIQUE",2015,"M",1
"21764","GALIA","ELENA",2015,"F",1
"21765","GALIANA","CRISTINA",2015,"F",1
"21766","GALIANA","VITTORIA",2015,"F",1
"21767","GALIANYS","KEILYNS",2015,"F",1
"21768","GALIBE","OSCAR",2015,"M",1
"21769","GALIEL","TSIDKENU",2015,"M",1
"21770","GALIEL","URIAS",2015,"M",1
"21771","GALIS","EDITH",2015,"F",1
"21772","GAMALIEL","-",2015,"M",1
"21773","GAMALIEL","FRANCISCO",2015,"M",1
"21774","GAMALIEL","HARUM",2015,"M",1
"21775","GAMALIEL","IRVING",2015,"M",1
"21776","GAMALIEL","NEFTHAL’",2015,"M",1
"21777","GAMALIEL","OMAR",2015,"M",1
"21778","GAMALYEL","MATEO",2015,"M",1
"21779","GAMATH","BALTAZAR",2015,"M",1
"21780","GAMIL","JOSE",2015,"M",1
"21781","GANIA","JESH’A",2015,"F",1
"21782","GANSEL","ALEXA",2015,"F",1
"21783","GAREB","GUILLERMO",2015,"M",1
"21784","GARETH","ANTHONY",2015,"M",1
"21785","GARETH","ANTONIO",2015,"M",1
"21786","GARETH","DIDIER",2015,"M",1
"21787","GARETH","GERARD",2015,"M",1
"21788","GARETH","ISMAEL",2015,"M",1
"21789","GARETH","JESŒS",2015,"M",1
"21790","GARETH","MAGDIEL",2015,"M",1
"21791","GARETH","MISAEL",2015,"M",1
"21792","GARETH","ROLANDO",2015,"M",1
"21793","GARIELYS","YAILEEN",2015,"F",1
"21794","GARIS","LIONEL",2015,"M",1
"21795","GARIS","YADIER",2015,"M",1
"21796","GARRITT","JAMIR",2015,"M",1
"21797","GARY","-",2015,"M",2
"21798","GARY","ALBERTO",2015,"M",1
"21799","GARY","YUSSEF",2015,"M",1
"21800","GARY","ZAHIR",2015,"M",1
"21801","GASPAR","EMITIEL",2015,"M",1
"21802","GASPAR","SANTIAGO",2015,"M",1
"21803","GASTON","HILDEBRANDO",2015,"M",1
"21804","GATTAS","MIKHAEL",2015,"M",1
"21805","GAZNER","GALO",2015,"M",1
"21806","GEAN","CARLOS",2015,"M",1
"21807","GEAN","EMANUEL",2015,"M",1
"21808","GEAN","JAVIER",2015,"M",1
"21809","GEANICELYS","ZAIDETH",2015,"F",1
"21810","GEANLUCAS","-",2015,"M",1
"21811","GEANLUCCA","ADRIAN",2015,"M",1
"21812","GEARISLETH","SOILKA",2015,"F",1
"21813","GEDE—N","-",2015,"M",1
"21814","GEDE—N","BENJAM’N",2015,"M",1
"21815","GEDER","YAILER",2015,"M",1
"21816","GEDERLY","NICOLE",2015,"F",1
"21817","GEICY","YULIETH",2015,"F",1
"21818","GEIDI","MITCHEL",2015,"F",1
"21819","GEIDIS","-",2015,"F",1
"21820","GEIDY","ELOISA",2015,"F",1
"21821","GEIDY","YAMILETH",2015,"F",1
"21822","GEILY","GUADALUPE",2015,"F",1
"21823","GEILY","LISSIELL",2015,"F",1
"21824","GEILYN","ITSEL",2015,"F",1
"21825","GEILYN","NAIRETH",2015,"F",1
"21826","GEILYS","MILAGROS",2015,"F",1
"21827","GEIMINIS","ELIANYS",2015,"F",1
"21828","GEINIEL","JESUS",2015,"M",1
"21829","GEIRO","RANIEL",2015,"M",1
"21830","GEISEL","AIDANA",2015,"F",1
"21831","GEISELL","GABRIELA",2015,"F",1
"21832","GEISER","NOEL",2015,"M",1
"21833","GEISHA","LIANYS",2015,"F",1
"21834","GEISHELL","LUCIA",2015,"F",1
"21835","GEISSEL","LEYKA",2015,"F",1
"21836","GEISSI","NAIBETH",2015,"F",1
"21837","GEIZEL","YOHANIS",2015,"F",1
"21838","GELANYS","DALENA",2015,"F",1
"21839","GELEN","-",2015,"F",1
"21840","GELEN","YULISA",2015,"F",1
"21841","GELŽN","YADIELIS",2015,"F",1
"21842","GELENIS","GABRIELA",2015,"F",1
"21843","GELIAN","ENID",2015,"F",1
"21844","GELMIS","EMILIO",2015,"M",1
"21845","GELSY","JÁZMIN",2015,"F",1
"21846","GEMA","ABIGA’L",2015,"F",1
"21847","GEMA","ISABEL",2015,"F",1
"21848","GEMA","MANUELYS",2015,"F",1
"21849","GEMARILIS","-",2015,"F",1
"21850","GEMMA","GYNELLA",2015,"F",1
"21851","GENALYS","LIRIETH",2015,"F",1
"21852","GENARO","-",2015,"M",3
"21853","GŽNARO","ANTONIO",2015,"M",1
"21854","GENDER","YAHIR",2015,"M",1
"21855","GENELI","YISMEIRIS",2015,"F",1
"21856","GENERINA","-",2015,"F",1
"21857","GENERINO","-",2015,"M",2
"21858","GENERINO","OSCAR",2015,"M",1
"21859","GENESARET","VICTORIA",2015,"F",1
"21860","GENESI","GUADALUPE",2015,"F",1
"21861","GENESIS","-",2015,"F",6
"21862","GENESIS","ABIGAIL",2015,"F",2
"21863","GENESIS","ABRIL",2015,"F",1
"21864","GENESIS","ADASA",2015,"F",1
"21865","GENESIS","ADONAY",2015,"F",1
"21866","GENESIS","ADRIANIS",2015,"F",1
"21867","GENESIS","ALBA",2015,"F",1
"21868","GENESIS","ALDINA",2015,"F",1
"21869","GENESIS","ALEJANDRA",2015,"F",1
"21870","GENESIS","ALEXANDRA",2015,"F",3
"21871","GENESIS","ALIXA",2015,"F",1
"21872","GENESIS","ANA",2015,"F",1
"21873","GENESIS","ANABELLA",2015,"F",1
"21874","GENESIS","ANAHIS",2015,"F",1
"21875","GENESIS","ANA’",2015,"F",1
"21876","GENESIS","ANNETTE",2015,"F",1
"21877","GENESIS","ARANATH",2015,"F",1
"21878","GENESIS","ASHLEY",2015,"F",1
"21879","GENESIS","AYLIN",2015,"F",1
"21880","GENESIS","BELŽN",2015,"F",1
"21881","GENESIS","BRIGITH",2015,"F",1
"21882","GENESIS","CHADAY",2015,"F",1
"21883","GENESIS","DANIELA",2015,"F",1
"21884","GENESIS","DANIXEL",2015,"F",1
"21885","GENESIS","DAYAN",2015,"F",1
"21886","GENESIS","DEISY",2015,"F",1
"21887","GENESIS","DEL CARMEN",2015,"F",3
"21888","GENESIS","DEN’S",2015,"F",1
"21889","GENESIS","EDITH",2015,"F",2
"21890","GENESIS","ELENA",2015,"F",1
"21891","GENESIS","ELEYDA",2015,"F",1
"21892","GENESIS","ELIZABETH",2015,"F",2
"21893","GENESIS","EMILKA",2015,"F",1
"21894","GENESIS","ENILDA",2015,"F",1
"21895","GENESIS","ESLIC",2015,"F",1
"21896","GENESIS","ESTEFANIA",2015,"F",1
"21897","GENESIS","ESTEISI",2015,"F",1
"21898","GENESIS","ESTER",2015,"F",1
"21899","GENESIS","ESTHER",2015,"F",4
"21900","GENESIS","GABRIELA",2015,"F",1
"21901","GENESIS","GEDSABEL",2015,"F",1
"21902","GENESIS","IBETH",2015,"F",1
"21903","GENESIS","ILANA",2015,"F",1
"21904","GENESIS","ILIANIS",2015,"F",1
"21905","GENESIS","ISABEL",2015,"F",3
"21906","GENESIS","ITZEL",2015,"F",1
"21907","GENESIS","JAEL",2015,"F",1
"21908","GENESIS","JAZMIN",2015,"F",1
"21909","GENESIS","JORGELIS",2015,"F",1
"21910","GENESIS","KARINA",2015,"F",1
"21911","GENESIS","KARLIANYS",2015,"F",1
"21912","GENESIS","KEYLIANIS",2015,"F",1
"21913","GENESIS","KRISTEL",2015,"F",1
"21914","GENESIS","LILIANI",2015,"F",1
"21915","GENESIS","LISBETH",2015,"F",1
"21916","GENESIS","LISETH",2015,"F",1
"21917","GENESIS","LISSETH",2015,"F",1
"21918","GENESIS","MAGBETH",2015,"F",1
"21919","GENESIS","MAGDALENA",2015,"F",1
"21920","GENESIS","MAILETH",2015,"F",1
"21921","GENESIS","MARGARITA",2015,"F",1
"21922","GENESIS","MARIA",2015,"F",2
"21923","GENESIS","MARIE",2015,"F",1
"21924","GENESIS","MARIEL",2015,"F",1
"21925","GENESIS","MARISELA",2015,"F",1
"21926","GENESIS","MARISOL",2015,"F",1
"21927","GENESIS","MASSIEL",2015,"F",3
"21928","GENESIS","MAYTE",2015,"F",1
"21929","GENESIS","MAYTEE",2015,"F",1
"21930","GENESIS","MCKAYLEE",2015,"F",1
"21931","GENESIS","MERCEDES",2015,"F",1
"21932","GENESIS","MICHEL",2015,"F",1
"21933","GENESIS","MICHELL",2015,"F",4
"21934","GENESIS","MICHELLE",2015,"F",2
"21935","GENESIS","MIGDALIA",2015,"F",1
"21936","GENESIS","MILAGRO",2015,"F",1
"21937","GENESIS","MILAGROS",2015,"F",2
"21938","GENESIS","NATALIA",2015,"F",1
"21939","GENESIS","NAYELIS",2015,"F",1
"21940","GENESIS","NAZARETH",2015,"F",2
"21941","GENESIS","NICOLE",2015,"F",4
"21942","GENESIS","NICOLLE",2015,"F",1
"21943","GENESIS","NILENA",2015,"F",1
"21944","GENESIS","NOEMI",2015,"F",1
"21945","GENESIS","NOEM’",2015,"F",2
"21946","GENESIS","NOEMY",2015,"F",1
"21947","GENESIS","PAOLA",2015,"F",2
"21948","GENESIS","PASTORA",2015,"F",1
"21949","GENESIS","PAULETTE",2015,"F",1
"21950","GENESIS","PILAR",2015,"F",1
"21951","GENESIS","RACHEL",2015,"F",1
"21952","GENESIS","SARAI",2015,"F",1
"21953","GENESIS","SARAY",2015,"F",3
"21954","GENESIS","SHADAY",2015,"F",1
"21955","GENESIS","SHANELL",2015,"F",1
"21956","GENESIS","SHARYEL",2015,"F",1
"21957","GENESIS","SOFIA",2015,"F",1
"21958","GENESIS","TATIANA",2015,"F",1
"21959","GENESIS","VALENTINA",2015,"F",1
"21960","GENESIS","VALERIA",2015,"F",1
"21961","GENESIS","VICTORIA",2015,"F",3
"21962","GENESIS","YANELIS",2015,"F",1
"21963","GENESIS","YANETH",2015,"F",1
"21964","GENESIS","YARABIS",2015,"F",1
"21965","GENESIS","YARIELYS",2015,"F",1
"21966","GENESIS","YASIEL",2015,"F",1
"21967","GENESIS","YUDIETH",2015,"F",1
"21968","GENESIS","YULAIKIS",2015,"F",1
"21969","GENESIS","YULIANY",2015,"F",1
"21970","GENESIS","YUNEIRIS",2015,"F",1
"21971","GENESIS","ABIGAIL",2015,"F",1
"21972","GENŽSIS","ALICIA",2015,"F",1
"21973","GENŽSIS","CRISTAL",2015,"F",1
"21974","GENŽSIS","KEILYN",2015,"F",1
"21975","GENŽSIS","NICOLE",2015,"F",1
"21976","GŽNESIS","-",2015,"F",4
"21977","GŽNESIS","ABIGAIL",2015,"F",2
"21978","GŽNESIS","AILEM",2015,"F",1
"21979","GŽNESIS","ALAIA",2015,"F",1
"21980","GŽNESIS","ALEXA",2015,"F",1
"21981","GŽNESIS","ALEXANDRA",2015,"F",1
"21982","GŽNESIS","ALINE",2015,"F",1
"21983","GŽNESIS","ANDREA",2015,"F",2
"21984","GŽNESIS","BRIGGITTI",2015,"F",1
"21985","GŽNESIS","CAMILA",2015,"F",1
"21986","GŽNESIS","CRISTEL",2015,"F",2
"21987","GŽNESIS","DALINSKY",2015,"F",1
"21988","GŽNESIS","DANIELA",2015,"F",2
"21989","GŽNESIS","DAYLIN",2015,"F",1
"21990","GŽNESIS","DEL CARMEN",2015,"F",1
"21991","GŽNESIS","DEL CARMEN",2015,"F",3
"21992","GŽNESIS","EDITH",2015,"F",2
"21993","GŽNESIS","ELIZABETH",2015,"F",5
"21994","GŽNESIS","EL’ZABETH",2015,"F",1
"21995","GŽNESIS","ENITH",2015,"F",1
"21996","GŽNESIS","ESMERALDA",2015,"F",1
"21997","GŽNESIS","ESTER",2015,"F",1
"21998","GŽNESIS","ESTHER",2015,"F",2
"21999","GŽNESIS","EUNICE",2015,"F",1
"22000","GŽNESIS","GABRIELA",2015,"F",3
"22001","GŽNESIS","GORGINA",2015,"F",1
"22002","GŽNESIS","INES",2015,"F",1
"22003","GŽNESIS","ISABEL",2015,"F",3
"22004","GŽNESIS","ISABELLA",2015,"F",1
"22005","GŽNESIS","ITSEL",2015,"F",1
"22006","GŽNESIS","ITZEL",2015,"F",3
"22007","GŽNESIS","JASBEL",2015,"F",1
"22008","GŽNESIS","JEARIN",2015,"F",1
"22009","GŽNESIS","JIREH",2015,"F",1
"22010","GŽNESIS","JORGELIS",2015,"F",1
"22011","GŽNESIS","JOSELYS",2015,"F",1
"22012","GŽNESIS","JULIETH",2015,"F",1
"22013","GŽNESIS","KAMILA",2015,"F",1
"22014","GŽNESIS","KEILYN",2015,"F",1
"22015","GŽNESIS","KRISTEL",2015,"F",1
"22016","GŽNESIS","LAZARETH",2015,"F",1
"22017","GŽNESIS","LEYSNIETH",2015,"F",1
"22018","GŽNESIS","LINETH",2015,"F",1
"22019","GŽNESIS","LISBETH",2015,"F",4
"22020","GŽNESIS","LISETH",2015,"F",1
"22021","GŽNESIS","LISNETH",2015,"F",1
"22022","GŽNESIS","MABEL",2015,"F",2
"22023","GŽNESIS","MACIEL",2015,"F",1
"22024","GŽNESIS","MARIE",2015,"F",1
"22025","GŽNESIS","MARUKEL",2015,"F",1
"22026","GŽNESIS","MASSIEL",2015,"F",1
"22027","GŽNESIS","MICHAELL",2015,"F",1
"22028","GŽNESIS","MICHELL",2015,"F",1
"22029","GŽNESIS","MILAGRO",2015,"F",1
"22030","GŽNESIS","MILAGROS",2015,"F",2
"22031","GŽNESIS","MONSERRAT",2015,"F",1
"22032","GŽNESIS","NADITH",2015,"F",1
"22033","GŽNESIS","NAHIR",2015,"F",1
"22034","GŽNESIS","NERY",2015,"F",1
"22035","GŽNESIS","NICOL",2015,"F",1
"22036","GŽNESIS","NICOLE",2015,"F",1
"22037","GŽNESIS","NOEM’",2015,"F",2
"22038","GŽNESIS","PAOLA",2015,"F",1
"22039","GŽNESIS","REBECA",2015,"F",1
"22040","GŽNESIS","RUBITH",2015,"F",1
"22041","GŽNESIS","SARAY",2015,"F",1
"22042","GŽNESIS","SHADAY",2015,"F",1
"22043","GŽNESIS","SOFÍA",2015,"F",1
"22044","GŽNESIS","VALENTINA",2015,"F",2
"22045","GŽNESIS","VALERIA",2015,"F",1
"22046","GŽNESIS","VICTORIA",2015,"F",5
"22047","GŽNESIS","YANETH",2015,"F",1
"22048","GŽNESIS","YARELIS",2015,"F",1
"22049","GŽNESIS","YARISEL",2015,"F",1
"22050","GŽNESIS","YASIEL",2015,"F",1
"22051","GŽNESIS","YEILIN",2015,"F",1
"22052","GŽNESIS","YESIELYS",2015,"F",1
"22053","GŽNESIS","YORNELIS",2015,"F",1
"22054","GŽNESIS","YULEISIS",2015,"F",1
"22055","GŽNESIS","YURIEL",2015,"F",1
"22056","GŽNESIS","ZARET",2015,"F",1
"22057","GÈNESIS","AILIN",2015,"F",1
"22058","GÈNESIS","VICTORIA",2015,"F",1
"22059","GENESSI","CHANAY",2015,"F",1
"22060","GENESSIS","-",2015,"F",1
"22061","GENESSYS","HONEY",2015,"F",1
"22062","GENEVA","ISABEL",2015,"F",1
"22063","GENEVA","PAULETH",2015,"F",1
"22064","GENEVIEVE","ELIDIA",2015,"F",1
"22065","GENEVIEVE","JEROMY",2015,"F",1
"22066","GENEVY","SUANEY",2015,"F",1
"22067","GENEZARET","-",2015,"F",1
"22068","GENEZARETH","-",2015,"F",2
"22069","GENI","-",2015,"M",1
"22070","GENITO","SAUL",2015,"M",1
"22071","GŽNITO","-",2015,"M",1
"22072","GENNADY","JEHÚ",2015,"M",1
"22073","GENOVA","AZMARET",2015,"F",1
"22074","GENOVEBA","LISSETH",2015,"F",1
"22075","GENRRIS","YAIR",2015,"M",1
"22076","GENRRY","-",2015,"M",1
"22077","GENRY","-",2015,"M",1
"22078","GEOLVANA","VALENTINA",2015,"F",1
"22079","GEORDIE","MARIANO",2015,"M",1
"22080","GEORGE","-",2015,"M",2
"22081","GEORGE","AUGUSTO",2015,"M",1
"22082","GEORGE","DIDHIER",2015,"M",1
"22083","GEORGE","DIDIER",2015,"M",1
"22084","GEORGE","DYLAN",2015,"M",1
"22085","GEORGE","EDWARD",2015,"M",1
"22086","GEORGE","EDWIN",2015,"M",1
"22087","GEORGE","JOEL",2015,"M",1
"22088","GEORGE","MANUEL",2015,"M",1
"22089","GEORGE","MICHAEL",2015,"M",2
"22090","GEORGE","WILLIAMS",2015,"M",2
"22091","GEORGE","WUILLIAN",2015,"M",1
"22092","GEORGE","YORIEL",2015,"M",1
"22093","GEORGELYS","MARIELIS",2015,"F",1
"22094","GEORGIA","ELIZABETH",2015,"F",1
"22095","GEORGINA","ANA’S",2015,"F",1
"22096","GEORGINA","ELYDITH",2015,"F",1
"22097","GEORGINA","ESTHER",2015,"F",1
"22098","GEORGINA","GABRIELA",2015,"F",1
"22099","GEORGINA","MARIEL",2015,"F",1
"22100","GEORGINA","MASSIEL",2015,"F",2
"22101","GEOVANEL","ASIEL",2015,"M",1
"22102","GEOVANETH","IRVANYS",2015,"F",1
"22103","GEOVANI","ALEXANDER",2015,"M",1
"22104","GEOVANI","EDMUNDO",2015,"M",1
"22105","GEOVANI","GABRIEL",2015,"M",1
"22106","GEOVANI","IBRAIN",2015,"M",1
"22107","GEOVANNY","ALEXANDER",2015,"M",1
"22108","GEOVANNY","ERNESTO",2015,"M",1
"22109","GEOVANY","-",2015,"M",5
